Province_State,Country_Region,Last_Update,Lat,Long,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate,region
Oregon,US,2/13/2021,44.572,-122.0709,149576,2094,,,41,3546.356731,3364377,,1.399957212,84000041,USA,79767.34917,,O
California,US,2/14/2021,36.1162,-119.6816,3538798,46401,,,6,8963.069479,45411637,,1.31020458,84000006,USA,114930.6051,,C
Oregon,US,2/14/2021,44.572,-122.0709,150034,2137,,,41,3557.215635,3384703,,1.424343815,84000041,USA,80249.26637,,O
California,US,2/15/2021,36.1162,-119.6816,3545574,46649,,,6,8980.248973,45703217,,1.314687388,84000006,USA,115668.554,,C
Oregon,US,2/15/2021,44.572,-122.0709,150281,2137,,,41,3563.071856,3384703,,1.422002781,84000041,USA,80249.26637,,O
California,US,2/16/2021,36.1162,-119.6816,3551355,46705,,,6,8994.920382,45964127,,1.31411868,84000006,USA,116328.8813,,C
Oregon,US,2/16/2021,44.572,-122.0709,150464,2137,,,41,3567.410675,3384703,,1.420273288,84000041,USA,80249.26637,,O
California,US,2/17/2021,36.1162,-119.6816,3556527,47012,,,6,9008.015064,46227725,,1.320833756,84000006,USA,116996.0116,,C
Oregon,US,2/17/2021,44.572,-122.0709,150875,2138,,,41,3577.155238,3384703,,1.417067109,84000041,USA,80249.26637,,O
California,US,2/18/2021,36.1162,-119.6816,3562976,47472,,,6,9024.359374,46384932,,1.331342153,84000006,USA,117393.8809,,C
Oregon,US,2/18/2021,44.572,-122.0709,151257,2143,,,41,3586.212227,3419985,,1.416793934,84000041,USA,81085.78131,,O
California,US,2/19/2021,36.1162,-119.6816,3570378,47928,,,6,9043.120657,46504255,,1.34134198,84000006,USA,117695.871,,C
Oregon,US,2/19/2021,44.572,-122.0709,151713,2149,,,41,3597.023712,3431911,,1.416490347,84000041,USA,81368.53957,,O
California,US,2/20/2021,36.1162,-119.6816,3578073,48396,,,6,9062.620951,46621654,,1.351525325,84000006,USA,117992.9917,,C
Oregon,US,2/20/2021,44.572,-122.0709,152190,2149,,,41,3608.333094,3449326,,1.412050726,84000041,USA,81781.43872,,O
California,US,2/21/2021,36.1162,-119.6816,3585630,48807,,,6,9081.771987,46813876,,1.360128859,84000006,USA,118479.4791,,C
Oregon,US,2/21/2021,44.572,-122.0709,152711,2154,,,41,3620.68569,3465787,,1.410507429,84000041,USA,82171.7191,,O
California,US,2/22/2021,36.1162,-119.6816,3590759,49036,,,6,9094.757842,47043348,,1.364559358,84000006,USA,119060.2412,,C
Oregon,US,2/22/2021,44.572,-122.0709,152818,2155,,,41,3623.222595,3465787,,1.410174194,84000041,USA,82171.7191,,O
California,US,2/23/2021,36.1162,-119.6816,3594875,49133,,,6,9105.205242,47320802,,1.36568984,84000006,USA,119762.4391,,C
Oregon,US,2/23/2021,44.572,-122.0709,153135,2156,,,41,3630.738474,3465787,,1.407908055,84000041,USA,82171.7191,,O
California,US,2/24/2021,36.1162,-119.6816,3600950,49482,,,6,9120.600478,47513367,,1.373068957,84000006,USA,120249.7946,,C
Oregon,US,2/24/2021,44.572,-122.0709,153645,2162,,,41,3642.830267,3498165,,1.407139835,84000041,USA,82939.38195,,O
California,US,2/25/2021,36.1162,-119.6816,3606982,50656,,,6,9135.884357,47652172,,1.40329454,84000006,USA,120601.091,,C
Oregon,US,2/25/2021,44.572,-122.0709,154062,2194,,,41,3652.717085,3510691,,1.424101985,84000041,USA,83236.36585,,O
California,US,2/26/2021,36.1162,-119.6816,3613013,51143,,,6,9151.170766,47814160,,1.414418981,84000006,USA,121011.0603,,C
Oregon,US,2/26/2021,44.572,-122.0709,154554,2204,,,41,3664.382108,3526219,,1.426038796,84000041,USA,83604.52537,,O
California,US,2/27/2021,36.1162,-119.6816,3619081,51579,,,6,9166.550816,47995576,,1.42408366,84000006,USA,121470.1992,,C
Oregon,US,2/27/2021,44.572,-122.0709,154878,2206,,,41,3672.063953,3546317,,1.424346905,84000041,USA,84081.03682,,O
California,US,2/28/2021,36.1162,-119.6816,3624412,51747,,,6,9180.050437,48219490,,1.426621108,84000006,USA,122036.8948,,C
Oregon,US,2/28/2021,44.572,-122.0709,155315,2208,,,41,3682.424959,3564120,,1.421627016,84000041,USA,84503.13521,,O
California,US,3/1/2021,36.1162,-119.6816,3628316,51994,,,6,9189.946109,48469106,,1.431887181,84000006,USA,122668.6385,,C
Oregon,US,3/1/2021,44.572,-122.0709,155597,2208,,,41,3689.111009,3564120,,1.419050496,84000041,USA,84503.13521,,O
California,US,3/2/2021,36.1162,-119.6816,3631370,52105,,,6,9197.688017,48712676,,1.433736236,84000006,USA,123285.0807,,C
Oregon,US,3/2/2021,44.572,-122.0709,155787,2212,,,41,3693.615794,3564120,,1.41988741,84000041,USA,84503.13521,,O
California,US,3/3/2021,36.1162,-119.6816,3635631,52395,,,6,9208.482145,48897190,,1.440025989,84000006,USA,123752.0602,,C
Oregon,US,3/3/2021,44.572,-122.0709,156037,2225,,,41,3699.543144,3748444,,1.425943847,84000041,USA,88873.34606,,O
California,US,3/4/2021,36.1162,-119.6816,3640003,52771,,,6,9219.579977,49028048,,1.448614152,84000006,USA,124083.2438,,C
Oregon,US,3/4/2021,44.572,-122.0709,156287,2252,,,41,3705.470493,3760400,,1.440938786,84000041,USA,89156.81561,,O
California,US,3/5/2021,36.1162,-119.6816,3645460,53161,,,6,9233.398485,49147685,,1.457136036,84000006,USA,124386.0286,,C
Oregon,US,3/5/2021,44.572,-122.0709,156673,2284,,,41,3714.62232,3787438,,1.457813408,84000041,USA,89797.87028,,O
California,US,3/6/2021,36.1162,-119.6816,3651000,53489,,,6,9247.427056,49294503,,1.463902324,84000006,USA,124757.6048,,C
Oregon,US,3/6/2021,44.572,-122.0709,156884,2293,,,41,3719.625003,3798067,,1.461589455,84000041,USA,90049.87746,,O
California,US,3/7/2021,36.1162,-119.6816,3655787,53788,,,6,9259.565072,49294503,,1.47015574,84000006,USA,124757.6048,,C
Oregon,US,3/7/2021,44.572,-122.0709,157079,2296,,,41,3724.248335,3798067,,1.461684885,84000041,USA,90049.87746,,O
California,US,3/8/2021,36.1162,-119.6816,3659483,53885,,,6,9268.944448,49646014,,1.47131663,84000006,USA,125647.2307,,C
Oregon,US,3/8/2021,44.572,-122.0709,157285,2296,,,41,3729.132471,3850973,,1.45977048,84000041,USA,91304.2468,,O
California,US,3/9/2021,36.1162,-119.6816,3662511,53941,,,6,9276.633208,49646014,,1.471624956,84000006,USA,125647.2307,,C
Oregon,US,3/9/2021,44.572,-122.0709,157515,2298,,,41,3734.585632,3850973,,1.458908675,84000041,USA,91304.2468,,O
California,US,3/10/2021,36.1162,-119.6816,3665942,54227,,,6,9285.329251,49922499,,1.478042106,84000006,USA,126346.9762,,C
Oregon,US,3/10/2021,44.572,-122.0709,158007,2303,,,41,3746.250655,3850973,,1.457530363,84000041,USA,91304.2468,,O
California,US,3/11/2021,36.1162,-119.6816,3669642,54482,,,6,9294.713689,50139831,,1.483493204,84000006,USA,126897.0136,,C
Oregon,US,3/11/2021,44.572,-122.0709,158291,2305,,,41,3752.984124,3888228,,1.45617881,84000041,USA,92187.54038,,O
California,US,3/12/2021,36.1162,-119.6816,3673521,54755,,,6,9304.543559,50223971,,1.489351632,84000006,USA,127109.9604,,C
Oregon,US,3/12/2021,44.572,-122.0709,158644,2316,,,41,3761.353541,3905570,,1.459872419,84000041,USA,92598.70874,,O
California,US,3/13/2021,36.1162,-119.6816,3678119,54963,,,6,9316.177933,50316151,,1.493142271,84000006,USA,127343.2553,,C
Oregon,US,3/13/2021,44.572,-122.0709,159037,2319,,,41,3770.671334,3922857,,1.458151248,84000041,USA,93008.57308,,O
California,US,3/14/2021,36.1162,-119.6816,3680202,55117,,,6,9321.459843,50316151,,1.496477439,84000006,USA,127343.2553,,C
Oregon,US,3/14/2021,44.572,-122.0709,159402,2322,,,41,3779.325264,3938818,,1.456694395,84000041,USA,93386.99876,,O
California,US,3/15/2021,36.1162,-119.6816,3682811,55206,,,6,9328.065394,50889509,,1.497832449,84000006,USA,128794.3455,,C
Oregon,US,3/15/2021,44.572,-122.0709,159617,2322,,,41,3784.422784,3938818,,1.454732265,84000041,USA,93386.99876,,O
California,US,3/16/2021,36.1162,-119.6816,3684478,55249,,,6,9332.299527,51099687,,1.498319005,84000006,USA,129326.2771,,C
Oregon,US,3/16/2021,44.572,-122.0709,159790,2324,,,41,3788.52451,3938818,,1.454408912,84000041,USA,93386.99876,,O
California,US,3/17/2021,36.1162,-119.6816,3687073,55453,,,6,9338.877238,51263837,,1.502792142,84000006,USA,129741.7182,,C
Oregon,US,3/17/2021,44.572,-122.0709,160051,2346,,,41,3794.712662,3970707,,1.465782782,84000041,USA,94143.06772,,O
California,US,3/18/2021,36.1162,-119.6816,3690434,55670,,,6,9347.39359,51351366,,1.507298362,84000006,USA,129963.242,,C
Oregon,US,3/18/2021,44.572,-122.0709,160288,2349,,,41,3800.331789,3989307,,1.465487123,84000041,USA,94584.0625,,O
California,US,3/19/2021,36.1162,-119.6816,3694015,55905,,,6,9356.469263,51460324,,1.512192892,84000006,USA,130238.9997,,C
Oregon,US,3/19/2021,44.572,-122.0709,160622,2353,,,41,3808.250728,4003447,,1.464930084,84000041,USA,94919.31337,,O
California,US,3/20/2021,36.1162,-119.6816,3697376,55982,,,6,9364.97296,51601716,,1.512900679,84000006,USA,130596.8434,,C
Oregon,US,3/20/2021,44.572,-122.0709,160994,2357,,,41,3817.070623,4021248,,1.464029715,84000041,USA,95341.36434,,O
California,US,3/21/2021,36.1162,-119.6816,3700801,56038,,,6,9373.651288,51811542,,1.51301199,84000006,USA,131127.8841,,C
Oregon,US,3/21/2021,44.572,-122.0709,161320,2362,,,41,3824.799887,4038731,,1.464170593,84000041,USA,95755.87572,,O
California,US,3/22/2021,36.1162,-119.6816,3702937,56448,,,6,9379.064802,52039801,,1.5232022,84000006,USA,131705.5763,,C
Oregon,US,3/22/2021,44.572,-122.0709,161531,2363,,,41,3829.802569,4038731,,1.462877095,84000041,USA,95755.87572,,O
California,US,3/23/2021,36.1162,-119.6816,3705058,56519,,,6,9384.445416,52250830,,1.524243643,84000006,USA,132239.6616,,C
Oregon,US,3/23/2021,44.572,-122.0709,161706,2365,,,41,3833.951714,4038731,,1.462530766,84000041,USA,95755.87572,,O
California,US,3/24/2021,36.1162,-119.6816,3707263,56768,,,6,9390.043683,52408982,,1.530046102,84000006,USA,132639.9226,,C
Oregon,US,3/24/2021,44.572,-122.0709,162016,2367,,,41,3841.301627,4073496,,1.460966818,84000041,USA,96580.1329,,O
California,US,3/25/2021,36.1162,-119.6816,3710069,57018,,,6,9397.147814,52525010,,1.535622466,84000006,USA,132933.5735,,C
Oregon,US,3/25/2021,44.572,-122.0709,162383,2368,,,41,3850.002976,4085646,,1.458280731,84000041,USA,96868.20207,,O
California,US,3/26/2021,36.1162,-119.6816,3712937,57275,,,6,9404.408858,52630376,,1.54135307,84000006,USA,133200.2403,,C
Oregon,US,3/26/2021,44.572,-122.0709,162804,2370,,,41,3859.984632,4098594,,1.455738188,84000041,USA,97175.19134,,O
California,US,3/27/2021,36.1162,-119.6816,3716482,57521,,,6,9413.411136,52765254,,1.54649292,84000006,USA,133541.598,,C
Oregon,US,3/27/2021,44.572,-122.0709,163294,2373,,,41,3871.602236,4112003,,1.453207099,84000041,USA,97493.11064,,O
California,US,3/28/2021,36.1162,-119.6816,3719587,57735,,,6,9421.282118,52962296,,1.550949643,84000006,USA,134040.2842,,C
Oregon,US,3/28/2021,44.572,-122.0709,163702,2375,,,41,3881.27567,4132028,,1.450806954,84000041,USA,97967.89131,,O
California,US,3/29/2021,36.1162,-119.6816,3722021,57814,,,6,9427.442237,52962296,,1.552057025,84000006,USA,134040.2842,,C
Oregon,US,3/29/2021,44.572,-122.0709,163952,2375,,,41,3887.203019,4132028,,1.448594711,84000041,USA,97967.89131,,O
California,US,3/30/2021,36.1162,-119.6816,3724300,57838,,,6,9433.227789,53384553,,1.551749024,84000006,USA,135108.9586,,C
Oregon,US,3/30/2021,44.572,-122.0709,164164,2375,,,41,3892.229411,4132028,,1.446724008,84000041,USA,97967.89131,,O
California,US,3/31/2021,36.1162,-119.6816,3726462,57975,,,6,9438.704575,53558339,,1.554522097,84000006,USA,135548.787,,C
Oregon,US,3/31/2021,44.572,-122.0709,164570,2381,,,41,3901.855426,4165004,,1.446800753,84000041,USA,98749.73238,,O
California,US,4/1/2021,36.1162,-119.6816,3729045,58125,,,6,9445.249385,53684932,,1.557464199,84000006,USA,135869.1765,,C
Oregon,US,4/1/2021,44.572,-122.0709,165012,2383,,,41,3912.33498,4177932,,1.444137396,84000041,USA,99056.24746,,O
California,US,4/2/2021,36.1162,-119.6816,3731697,58309,,,6,9451.968825,53786487,,1.561283782,84000006,USA,136126.1982,,C
Oregon,US,4/2/2021,44.572,-122.0709,165524,2385,,,41,3924.474191,4191940,,1.440878664,84000041,USA,99388.36869,,O
California,US,4/3/2021,36.1162,-119.6816,3736590,58458,,,6,9464.352335,53934609,,1.56322535,84000006,USA,136501.0746,,C
Oregon,US,4/3/2021,44.572,-122.0709,166013,2385,,,41,3936.068086,4209611,,1.43663448,84000041,USA,99807.33744,,O
California,US,4/4/2021,36.1162,-119.6816,3738393,58542,,,6,9468.930665,54553918,,1.564714671,84000006,USA,138068.4605,,C
Oregon,US,4/4/2021,44.572,-122.0709,166480,2391,,,41,3947.140374,4224745,,1.436208554,84000041,USA,100166.1555,,O
California,US,4/5/2021,36.1162,-119.6816,3740024,58588,,,6,9473.058501,54895447,,1.56526181,84000006,USA,138932.8234,,C
Oregon,US,4/5/2021,44.572,-122.0709,166882,2392,,,41,3956.671552,4224745,,1.433348114,84000041,USA,100166.1555,,O
California,US,4/6/2021,36.1162,-119.6816,3743326,58620,,,6,9481.415409,55087131,,1.564736362,84000006,USA,139417.9492,,C
Oregon,US,4/6/2021,44.572,-122.0709,167128,2394,,,41,3962.504063,4224745,,1.43243502,84000041,USA,100166.1555,,O
California,US,4/7/2021,36.1162,-119.6816,3745765,58709,,,6,9487.608429,55277310,,1.566089099,84000006,USA,139899.2661,,C
Oregon,US,4/7/2021,44.572,-122.0709,167658,2427,,,41,3975.070043,4259223,,1.447589736,84000041,USA,100983.608,,O
California,US,4/8/2021,36.1162,-119.6816,3748206,58816,,,6,9493.798919,55377325,,1.567920333,84000006,USA,140152.3903,,C
Oregon,US,4/8/2021,44.572,-122.0709,168128,2434,,,41,3986.21346,4273059,,1.447706509,84000041,USA,101311.6512,,O
California,US,4/9/2021,36.1162,-119.6816,3750994,58971,,,6,9500.862556,55483634,,1.570883553,84000006,USA,140421.4438,,C
Oregon,US,4/9/2021,44.572,-122.0709,168795,2439,,,41,4002.027628,4285327,,1.444948014,84000041,USA,101602.5181,,O
California,US,4/10/2021,36.1162,-119.6816,3756146,59147,,,6,9513.914213,55610191,,1.573410436,84000006,USA,140741.7421,,C
Oregon,US,4/10/2021,44.572,-122.0709,169338,2440,,,41,4014.90183,4304400,,1.440905172,84000041,USA,102054.7275,,O
California,US,4/11/2021,36.1162,-119.6816,3761451,59250,,,6,9527.348031,55827642,,1.573927996,84000006,USA,141292.0807,,C
Oregon,US,4/11/2021,44.572,-122.0709,170085,2440,,,41,4032.612749,4319403,,1.434576829,84000041,USA,102410.4395,,O
California,US,4/12/2021,36.1162,-119.6816,3764517,59298,,,6,9535.120309,56078860,,1.573919095,84000006,USA,141927.8789,,C
Oregon,US,4/12/2021,44.572,-122.0709,170568,2440,,,41,4044.064388,4319403,,1.430514516,84000041,USA,102410.4395,,O
California,US,4/13/2021,36.1162,-119.6816,3766326,59315,,,6,9539.713825,56363675,,1.573612235,84000006,USA,142648.7065,,C
Oregon,US,4/13/2021,44.572,-122.0709,170850,2441,,,41,4050.750438,4319403,,1.42873866,84000041,USA,102410.4395,,O
California,US,4/14/2021,36.1162,-119.6816,3769001,59410,,,6,9546.504129,56363675,,1.575011479,84000006,USA,142648.7065,,C
Oregon,US,4/14/2021,44.572,-122.0709,171398,2446,,,41,4063.743187,4362500,,1.427087831,84000041,USA,103432.2434,,O
California,US,4/15/2021,36.1162,-119.6816,3771334,59539,,,6,9552.421285,56722428,,1.577453639,84000006,USA,143556.6609,,C
Oregon,US,4/15/2021,44.572,-122.0709,172206,2449,,,41,4082.90038,4374670,,1.422133956,84000041,USA,103720.7868,,O
California,US,4/16/2021,36.1162,-119.6816,3774024,59627,,,6,9559.236897,56837538,,1.578658785,84000006,USA,143847.9885,,C
Oregon,US,4/16/2021,44.572,-122.0709,172931,2455,,,41,4100.089693,4388954,,1.41964136,84000041,USA,104059.4518,,O
California,US,4/17/2021,36.1162,-119.6816,3777110,59731,,,6,9567.04967,56997332,,1.58012081,84000006,USA,144252.4051,,C
Oregon,US,4/17/2021,44.572,-122.0709,173626,2457,,,41,4116.567723,4411902,,1.41511064,84000041,USA,104603.535,,O
California,US,4/18/2021,36.1162,-119.6816,3779929,59813,,,6,9574.191763,57228812,,1.581109687,84000006,USA,144838.2492,,C
Oregon,US,4/18/2021,44.572,-122.0709,174501,2460,,,41,4137.313446,4432293,,1.409734042,84000041,USA,105086.9933,,O
California,US,4/19/2021,36.1162,-119.6816,3782037,59847,,,6,9579.547068,57481126,,1.581124052,84000006,USA,145476.8212,,C
Oregon,US,4/19/2021,44.572,-122.0709,175121,2460,,,41,4152.013272,4432293,,1.404743006,84000041,USA,105086.9933,,O
California,US,4/20/2021,36.1162,-119.6816,3783792,59856,,,6,9584.026695,57733460,,1.58062269,84000006,USA,146115.4438,,C
Oregon,US,4/20/2021,44.572,-122.0709,175592,2460,,,41,4163.180397,4432293,,1.400974987,84000041,USA,105086.9933,,O
California,US,4/21/2021,36.1162,-119.6816,3786171,59938,,,6,9590.055209,57934087,,1.581793096,84000006,USA,146623.2032,,C
Oregon,US,4/21/2021,44.572,-122.0709,176157,2461,,,41,4176.576207,4483745,,1.397049223,84000041,USA,106306.8892,,O
California,US,4/22/2021,36.1162,-119.6816,3788774,60039,,,6,9596.658229,58075920,,1.583368343,84000006,USA,146982.163,,C
Oregon,US,4/22/2021,44.572,-122.0709,177134,2467,,,41,4199.740287,4493610,,1.392730927,84000041,USA,106540.7824,,O
California,US,4/23/2021,36.1162,-119.6816,3790841,60133,,,6,9601.892052,58202413,,1.584982924,84000006,USA,147302.2993,,C
Oregon,US,4/23/2021,44.572,-122.0709,178110,2468,,,41,4222.880659,4526448,,1.385660547,84000041,USA,107319.3516,,O
California,US,4/24/2021,36.1162,-119.6816,3791907,60201,,,6,9604.592483,58457133,,1.586329127,84000006,USA,147946.9606,,C
Oregon,US,4/24/2021,44.572,-122.0709,179120,2477,,,41,4246.827149,4560294,,1.382871818,84000041,USA,108121.8198,,O
California,US,4/25/2021,36.1162,-119.6816,3794253,60260,,,6,9610.534948,58644659,,1.586901975,84000006,USA,148421.5631,,C
Oregon,US,4/25/2021,44.572,-122.0709,179930,2484,,,41,4266.031761,4578322,,1.380536875,84000041,USA,108549.2528,,O
California,US,4/26/2021,36.1162,-119.6816,3796389,60295,,,6,9615.943401,58896325,,1.586930609,84000006,USA,149058.4951,,C
Oregon,US,4/26/2021,44.572,-122.0709,180700,2485,,,41,4284.287996,4578322,,1.375207526,84000041,USA,108549.2528,,O
California,US,4/27/2021,36.1162,-119.6816,3798126,60294,,,6,9620.347101,59095717,,1.586177886,84000006,USA,149563.1289,,C
Oregon,US,4/27/2021,44.572,-122.0709,181321,2486,,,41,4299.011532,4578322,,1.371049134,84000041,USA,108549.2528,,O
California,US,4/28/2021,36.1162,-119.6816,3799946,60341,,,6,9624.963394,59327368,,1.586652983,84000006,USA,150149.4057,,C
Oregon,US,4/28/2021,44.572,-122.0709,182040,2488,,,41,4316.058588,4618728,,1.366732586,84000041,USA,109507.2547,,O
California,US,4/29/2021,36.1162,-119.6816,3801648,60428,,,6,9629.273453,59484125,,1.588229419,84000006,USA,150546.1361,,C
Oregon,US,4/29/2021,44.572,-122.0709,182916,2490,,,41,4336.828019,4633569,,1.361280588,84000041,USA,109859.1259,,O
California,US,4/30/2021,36.1162,-119.6816,3803616,60533,,,6,9634.264314,59621509,,1.590164951,84000006,USA,150893.8361,,C
Oregon,US,4/30/2021,44.572,-122.0709,183830,2491,,,41,4358.498408,4650812,,1.355056302,84000041,USA,110267.947,,O
California,US,5/1/2021,36.1162,-119.6816,3805888,60686,,,6,9640.022026,59795197,,1.593232006,84000006,USA,151333.4165,,C
Oregon,US,5/1/2021,44.572,-122.0709,184812,2495,,,41,4381.781036,4670151,,1.350020561,84000041,USA,110726.463,,O
California,US,5/2/2021,36.1162,-119.6816,3808289,60802,,,6,9646.101157,60015928,,1.595271435,84000006,USA,151892.0563,,C
Oregon,US,5/2/2021,44.572,-122.0709,185597,2498,,,41,4400.392912,4688860,,1.345926928,84000041,USA,111170.0421,,O
California,US,5/3/2021,36.1162,-119.6816,3809922,60847,,,6,9650.236586,60265800,,1.595767977,84000006,USA,152524.4479,,C
Oregon,US,5/3/2021,44.572,-122.0709,186344,2501,,,41,4418.103832,4688860,,1.342141416,84000041,USA,111170.0421,,O
California,US,5/4/2021,36.1162,-119.6816,3811396,60847,,,6,9653.964547,60514937,,1.595151758,84000006,USA,153154.9794,,C
Oregon,US,5/4/2021,44.572,-122.0709,186878,2502,,,41,4430.764649,4688860,,1.338841383,84000041,USA,111170.0421,,O
California,US,5/5/2021,36.1162,-119.6816,3813026,60930,,,6,9658.097445,60709771,,1.596644139,84000006,USA,153648.0775,,C
Oregon,US,5/5/2021,44.572,-122.0709,187611,2508,,,41,4448.143637,4728338,,1.336808609,84000041,USA,112106.0417,,O
California,US,5/6/2021,36.1162,-119.6816,3814603,60990,,,6,9662.093677,60858620,,1.597555392,84000006,USA,154024.7938,,C
Oregon,US,5/6/2021,44.572,-122.0709,188417,2509,,,41,4467.253411,4743531,,1.33162082,84000041,USA,112466.2586,,O
California,US,5/7/2021,36.1162,-119.6816,3817396,61099,,,6,9669.167437,60949750,,1.599239681,84000006,USA,154255.4313,,C
Oregon,US,5/7/2021,44.572,-122.0709,189162,2514,,,41,4484.916912,4760552,,1.329019571,84000041,USA,112869.8162,,O
California,US,5/8/2021,36.1162,-119.6816,3819537,61230,,,6,9674.596137,61091928,,1.601769245,84000006,USA,154615.2642,,C
Oregon,US,5/8/2021,44.572,-122.0709,189986,2522,,,41,4504.453455,4776122,,1.327466234,84000041,USA,113238.9715,,O
California,US,5/9/2021,36.1162,-119.6816,3821422,61297,,,6,9679.369344,61338949,,1.602731209,84000006,USA,155240.4404,,C
Oregon,US,5/9/2021,44.572,-122.0709,190804,2528,,,41,4523.847741,4798681,,1.324919813,84000041,USA,113773.8318,,O
California,US,5/10/2021,36.1162,-119.6816,3822892,61321,,,6,9683.092242,61585617,,1.602742286,84000006,USA,155864.7232,,C
Oregon,US,5/10/2021,44.572,-122.0709,191405,2530,,,41,4538.097089,4798681,,1.321804551,84000041,USA,113773.8318,,O
California,US,5/11/2021,36.1162,-119.6816,3824105,61326,,,6,9686.159647,61827671,,1.602365374,84000006,USA,156477.3285,,C
Oregon,US,5/11/2021,44.572,-122.0709,191774,2533,,,41,4546.845856,4798681,,1.320825555,84000041,USA,113773.8318,,O
California,US,5/12/2021,36.1162,-119.6816,3825539,61370,,,6,9689.786373,62051055,,1.602914866,84000006,USA,157042.6827,,C
Oregon,US,5/12/2021,44.572,-122.0709,192416,2549,,,41,4562.067289,4838345,,1.32473391,84000041,USA,114714.2413,,O
California,US,5/13/2021,36.1162,-119.6816,3827145,61414,,,6,9693.853469,62201980,,1.603391104,84000006,USA,157424.6531,,C
Oregon,US,5/13/2021,44.572,-122.0709,193014,2560,,,41,4576.245508,4851066,,1.32632866,84000041,USA,115015.8485,,O
California,US,5/14/2021,36.1162,-119.6816,3829149,61484,,,6,9698.935441,62326240,,1.604377568,84000006,USA,157739.1381,,C
Oregon,US,5/14/2021,44.572,-122.0709,193732,2572,,,41,4593.268855,4867070,,1.32760721,84000041,USA,115395.2937,,O
California,US,5/15/2021,36.1162,-119.6816,3831164,61509,,,6,9704.037659,62470790,,1.604186026,84000006,USA,158104.9743,,C
Oregon,US,5/15/2021,44.572,-122.0709,194542,2582,,,41,4612.473466,4884663,,1.327219829,84000041,USA,115812.4131,,O
California,US,5/16/2021,36.1162,-119.6816,3832695,61566,,,6,9707.917472,62690360,,1.605030901,84000006,USA,158660.6757,,C
Oregon,US,5/16/2021,44.572,-122.0709,195179,2585,,,41,4627.576352,4901179,,1.324425271,84000041,USA,116203.9975,,O
California,US,5/17/2021,36.1162,-119.6816,3833775,61586,,,6,9710.648272,62941545,,1.605100794,84000006,USA,159296.3904,,C
Oregon,US,5/17/2021,44.572,-122.0709,195684,2587,,,41,4639.549597,4901179,,1.322029394,84000041,USA,116203.9975,,O
California,US,5/18/2021,36.1162,-119.6816,3834563,61591,,,6,9712.642592,63170722,,1.604901502,84000006,USA,159876.4058,,C
Oregon,US,5/18/2021,44.572,-122.0709,195884,2590,,,41,4644.291477,4901179,,1.322211105,84000041,USA,116203.9975,,O
California,US,5/19/2021,36.1162,-119.6816,3835640,61626,,,6,9715.358207,63347945,,1.605364657,84000006,USA,160324.9329,,C
Oregon,US,5/19/2021,44.572,-122.0709,196392,2594,,,41,4656.33585,4942143,,1.320827732,84000041,USA,117175.2293,,O
California,US,5/20/2021,36.1162,-119.6816,3837069,61675,,,6,9718.974809,63477928,,1.606043254,84000006,USA,160653.902,,C
Oregon,US,5/20/2021,44.572,-122.0709,196788,2601,,,41,4665.724771,4957229,,1.321726935,84000041,USA,117532.9092,,O
California,US,5/21/2021,36.1162,-119.6816,3838869,61729,,,6,9723.532893,63569249,,1.606695915,84000006,USA,160885.0228,,C
Oregon,US,5/21/2021,44.572,-122.0709,197356,2606,,,41,4679.191709,4968594,,1.320456434,84000041,USA,117802.3665,,O
California,US,5/22/2021,36.1162,-119.6816,3840230,61793,,,6,9726.982458,63712268,,1.607791334,84000006,USA,161246.9843,,C
Oregon,US,5/22/2021,44.572,-122.0709,197851,2613,,,41,4690.92786,4987751,,1.320690823,84000041,USA,118256.5674,,O
California,US,5/23/2021,36.1162,-119.6816,3841601,61826,,,6,9730.45227,63941224,,1.608076327,84000006,USA,161826.4404,,C
Oregon,US,5/23/2021,44.572,-122.0709,198356,2618,,,41,4702.901105,5005968,,1.31984916,84000041,USA,118688.4815,,O
California,US,5/24/2021,36.1162,-119.6816,3842743,61840,,,6,9733.342515,64179837,,1.607962848,84000006,USA,162430.3371,,C
Oregon,US,5/24/2021,44.572,-122.0709,198689,2622,,,41,4710.796335,5005968,,1.319650308,84000041,USA,118688.4815,,O
California,US,5/25/2021,36.1162,-119.6816,3843462,61848,,,6,9735.157144,64396773,,1.607871102,84000006,USA,162979.3722,,C
Oregon,US,5/25/2021,44.572,-122.0709,198972,2624,,,41,4717.506094,5005968,,1.318778522,84000041,USA,118688.4815,,O
California,US,5/26/2021,36.1162,-119.6816,3844794,61898,,,6,9738.528252,64576707,,1.608613925,84000006,USA,163434.7604,,C
Oregon,US,5/26/2021,44.572,-122.0709,199391,2628,,,41,4727.440331,5053617,,1.318013351,84000041,USA,119818.2106,,O
California,US,5/27/2021,36.1162,-119.6816,3846328,61930,,,6,9742.410595,64709483,,1.608804183,84000006,USA,163770.7982,,C
Oregon,US,5/27/2021,44.572,-122.0709,199784,2639,,,41,4736.758124,5071236,,1.320926601,84000041,USA,120235.9464,,O
California,US,5/28/2021,36.1162,-119.6816,3851528,62083,,,6,9755.573611,64818153,,1.610602691,84000006,USA,164045.827,,C
